CustomerID,Recency,Frequency,Monetary_Value
17852,11,2,114.34
17854,184,2,311.26
17855,372,1,208.96999999999997
17856,1,4,1418.0300000000002
17857,3,23,26879.039999999997
17858,5,12,5155.659999999998
17859,304,1,148.21
17860,368,1,252.79999999999998
17861,2,8,2100.8
17862,323,1,330.9
17863,58,6,3159.9999999999995
17864,12,3,597.5000000000002
17865,30,20,10526.319999999998
17866,142,1,329.65
17867,29,6,1197.1000000000004
17869,106,5,428.1799999999999
17870,1,12,1894.3500000000017
17871,204,1,155.89999999999998
17873,79,5,1859.1600000000005
17874,184,6,683.4600000000003
17877,169,1,237.61
17878,43,1,379.45000000000005
17879,173,1,178.51999999999998
17880,364,1,458.91999999999985
17881,303,1,133.35000000000002
17883,2,4,671.7699999999994
17884,3,4,717.4499999999994
17885,11,1,190.18999999999997
17886,31,3,899.6099999999999
17887,128,1,111.35
17888,20,8,726.0500000000001
17889,211,2,203.87
17890,322,2,602.0900000000005
17891,161,1,203.85999999999993
17892,55,3,244.10000000000002
17893,224,1,112.25000000000004
17894,71,8,1119.8100000000004
17895,43,1,97.99999999999997
17896,22,1,256.32
17897,172,3,566.5999999999999
17898,84,2,152.06
17899,158,1,155.79999999999998
17900,189,2,112.19999999999999
17901,28,1,110.38000000000001
17904,20,1,191.66999999999993
17905,70,4,800.24
17906,246,1,72.9
17908,373,1,243.2799999999999
17911,8,1,366.23
17912,309,5,311.01000000000005
17913,58,2,411.6
17914,3,1,336.4299999999999
17917,44,3,341.2799999999999
17919,87,1,1304.04
17920,3,17,4204.0999999999885
17921,63,4,826.5200000000003
17923,281,1,207.50000000000003
17924,11,7,2962.5000000000005
17925,372,1,244.08
17926,132,2,397.29
17928,44,2,212.54000000000005
17929,10,4,843.0
17930,35,5,1740.4799999999998
17931,133,2,408.36
17932,28,3,1331.5699999999997
17934,51,2,704.25
17935,137,2,145.79
17936,4,1,389.8399999999999
17937,8,7,4301.22
17939,159,1,99.14000000000003
17940,48,10,4106.4400000000005
17941,130,1,304.56
17942,7,1,77.50000000000001
17946,232,2,149.58
17947,36,1,176.68
17948,146,1,358.56000000000006
17949,0,45,58510.48
17950,71,3,482.2
17951,39,3,1008.5400000000003
17954,4,12,2332.7200000000007
17955,198,4,557.3
17956,248,1,12.75
17957,65,1,111.67999999999998
17958,116,1,508.4599999999999
17960,170,1,73.78
17961,20,39,1296.4400000000012
17962,141,1,102.82999999999998
17964,31,2,471.6999999999999
17965,37,14,2622.569999999998
17966,37,5,1098.43
17967,371,1,123.07000000000002
17968,373,1,277.34999999999997
17969,165,2,228.2
17970,210,1,582.5899999999999
17972,241,1,136.04
17973,51,1,337.04
17974,24,3,740.7899999999995
17975,14,13,4488.810000000001
17976,371,1,353.18999999999994
17977,28,1,288.14
17978,364,1,300.91999999999996
17979,35,4,757.71
17980,165,3,811.4499999999999
17984,144,1,152.68000000000006
17985,21,1,634.9499999999999
17986,55,1,20.8
17987,184,1,198.57
17988,11,7,201.11999999999998
17990,236,3,630.84
17991,224,2,93.35
17994,121,4,678.4900000000001
17995,281,1,76.1
17997,73,8,1970.6700000000023
17999,36,2,382.05999999999995
18001,11,2,417.23
18004,361,1,169.46999999999997
18005,3,2,249.71999999999989
18006,22,1,444.68
18008,69,9,2116.19
18009,234,1,257.34000000000003
18010,256,1,174.79999999999998
18011,372,1,102.79
18013,154,2,187.29000000000005
18014,27,1,166.42000000000002
18015,3,1,120.03
18016,31,5,1483.56
18017,80,3,523.0
18018,107,2,122.13999999999996
18019,51,1,38.45
18022,35,1,668.1100000000002
18024,152,2,389.78000000000003
18027,98,1,115.30999999999999
18030,3,2,230.64999999999995
18032,333,1,73.5
18033,64,1,97.97000000000004
18034,21,2,422.8800000000001
18035,35,3,730.4000000000001
18036,31,3,405.6199999999999
18037,153,6,70.02
18040,18,2,357.20000000000005
18041,11,21,4183.389999999995
18042,53,1,165.04999999999998
18043,24,3,559.5099999999996
18044,3,10,2088.599999999999
18045,44,1,189.39999999999995
18048,202,2,172.29000000000002
18050,358,1,74.4
18053,70,1,300.02000000000004
18055,6,10,6784.1900000000005
18056,287,1,363.65
18058,9,1,170.16
18059,22,3,306.46
18061,21,10,2119.4099999999994
18062,172,3,720.5200000000001
18064,132,2,814.0
18065,5,14,2392.830000000001
18066,74,1,318.0
18067,39,1,396.3300000000001
18068,288,1,101.69999999999999
18069,25,5,2036.6700000000003
18071,257,2,453.0
18072,185,1,247.44
18073,113,12,3877.520000000002
18074,373,1,489.6
18075,22,10,2611.750000000001
18077,7,11,2633.009999999999
18078,216,2,336.13
18079,44,4,3651.969999999997
18080,18,2,1231.5
18081,35,3,343.45
18082,25,1,703.3699999999997
18084,15,1,90.47999999999999
18085,329,2,689.95
18086,273,1,101.33999999999999
18087,97,2,4055.7199999999993
18088,60,1,167.66999999999996
18092,1,11,9068.260000000002
18093,92,4,2106.52
18094,81,7,3017.2999999999993
18095,312,2,580.05
18096,11,3,911.1500000000001
18097,7,6,2697.7999999999997
18099,126,1,168.31000000000003
18101,10,2,223.65
18102,0,60,259657.30000000005
18104,36,1,754.6400000000002
18105,37,1,113.48000000000002
18106,329,1,430.6999999999999
18108,253,1,271.0
18109,1,26,8052.969999999997
18110,19,1,236.3
18112,11,2,352.69
18113,368,1,76.32000000000001
18114,289,1,220.1
18116,67,8,1418.0300000000013
18117,25,1,320.71999999999997
18118,10,26,5653.819999999971
18119,367,1,181.11999999999998
18120,213,1,111.14999999999999
18121,148,2,673.1000000000001
18122,7,6,1826.2100000000016
18123,23,2,589.4399999999999
18125,29,4,1142.989999999999
18126,60,1,206.83000000000007
18127,18,3,348.7299999999999
18129,242,1,112.55
18130,14,3,1059.3900000000003
18133,211,1,931.4999999999999
18135,28,5,681.9100000000001
18136,62,3,784.3299999999998
18138,294,1,152.65
18139,17,6,8438.339999999997
18142,156,2,1019.52
18143,116,2,1000.1599999999997
18144,7,12,2888.750000000001
18145,12,4,2861.5500000000006
18146,140,2,160.35
18147,45,2,179.33999999999997
18149,50,3,612.08
18150,31,3,566.5800000000002
18151,134,2,653.3499999999999
18154,2,2,399.18999999999994
18155,74,3,371.62000000000006
18156,12,2,734.94
18158,8,2,453.4000000000001
18159,300,1,530.1500000000002
18160,56,2,638.0600000000002
18161,14,5,1618.6899999999998
18164,36,1,399.65000000000003
18165,176,1,302.46000000000004
18167,22,3,1384.86
18168,175,6,1169.94
18169,60,1,202.65000000000003
18170,32,3,980.3100000000002
18171,58,5,1231.3099999999997
18172,14,20,7561.68
18173,86,4,2106.84
18174,6,1,104.0
18176,357,1,476.34999999999997
18177,30,6,1341.4199999999994
18178,128,4,1590.8099999999997
18179,8,6,1793.1700000000008
18180,4,6,1843.75
18181,23,1,382.79999999999995
18183,226,2,632.07
18184,14,1,49.8
18185,248,1,304.25
18188,14,3,2001.04
18189,77,2,1090.24
18190,191,2,284.46
18191,261,1,207.79999999999998
18192,71,1,957.9699999999999
18193,164,1,243.76000000000005
18194,81,1,973.8399999999999
18196,94,2,689.1300000000003
18198,3,17,5425.560000000004
18200,105,1,163.8
18202,199,3,1396.9900000000007
18203,156,1,160.42000000000002
18204,70,3,1993.7
18205,35,2,517.36
18209,28,1,139.10000000000002
18210,1,6,2621.379999999999
18211,25,5,600.07
18212,325,1,248.41999999999993
18213,236,1,232.48000000000002
18215,88,1,299.34000000000003
18216,30,1,481.75
18217,28,2,621.75
18218,210,2,662.08
18219,2,10,2069.7700000000004
18220,226,1,305.28000000000003
18221,21,5,1041.6100000000001
18222,92,1,443.0
18223,4,14,6484.540000000004
18224,263,1,158.95000000000002
18225,2,12,5509.12
18226,43,11,5228.050000000004
18227,217,1,93.75
18228,56,2,779.9
18229,11,20,7276.900000000001
18230,8,7,2810.199999999999
18231,191,5,2083.2700000000013
18232,81,4,592.97
18233,325,1,440.0
18235,71,3,1796.48
18236,29,6,882.24
18237,2,5,987.0999999999998
18239,218,5,1561.6099999999997
18240,45,1,422.58000000000004
18241,9,17,2073.090000000001
18242,71,4,2232.49
18245,6,7,2567.0599999999995
18246,23,2,596.0999999999999
18248,122,2,804.02
18249,16,1,95.34
18250,309,1,349.27000000000004
18251,86,1,4314.719999999999
18252,50,2,526.6699999999996
18255,88,1,103.3
18257,38,8,2337.6300000000006
18259,24,3,2338.600000000001
18260,172,6,2643.2000000000003
18261,42,2,324.23999999999995
18262,139,1,149.48
18263,25,3,1213.16
18265,71,2,801.5100000000001
18268,133,1,25.5
18269,365,1,168.6
18270,37,2,283.15000000000003
18272,2,6,3078.5800000000004
18273,1,3,204.0
18274,29,1,175.92000000000002
18276,43,1,335.8599999999999
18277,57,1,110.38
18278,73,1,173.89999999999998
18280,277,1,180.6
18281,180,1,80.82
18282,7,2,178.04999999999998
18283,3,16,2094.880000000003
18287,42,3,1837.2799999999997
